".scenario.id",".at","mh.scrninterv.start","mh.txinterv.start","mdd.diag.gen.prob_1","mdd.diag.gen.prob_2","mddscrnuptk.pstat.prob","mddscrnuptk.pind.prob","mdd.txinit.prob.reg_1","mdd.txinit.prob.reg_2","mdd.txinit.prob.reg_3","mdd.txinit.prob.prep_1","mdd.txinit.prob.prep_2","mdd.txinit.prob.prep_3","prep.start.prob_1","prep.start.prob_2","prep.start.prob_3","tx.init.rate_1","tx.init.rate_2","tx.init.rate_3","tx.reinit.partial.rate_1","tx.reinit.partial.rate_2","tx.reinit.partial.rate_3"
"c126_0.357_0.571_base",3901,3901,Inf,0.357,0.357,0,0.357,0.571,0.571,0.571,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c127_0.429_0.571_base",3901,3901,Inf,0.429,0.429,0,0.429,0.571,0.571,0.571,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c128_0.5_0.571_base",3901,3901,Inf,0.5,0.5,0,0.5,0.571,0.571,0.571,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c129_0.571_0.571_base",3901,3901,Inf,0.571,0.571,0,0.571,0.571,0.571,0.571,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c130_0.643_0.571_base",3901,3901,Inf,0.643,0.643,0,0.643,0.571,0.571,0.571,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c131_0.714_0.571_base",3901,3901,Inf,0.714,0.714,0,0.714,0.571,0.571,0.571,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c132_0.786_0.571_base",3901,3901,Inf,0.786,0.786,0,0.786,0.571,0.571,0.571,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c133_0.857_0.571_base",3901,3901,Inf,0.857,0.857,0,0.857,0.571,0.571,0.571,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c134_0.929_0.571_base",3901,3901,Inf,0.929,0.929,0,0.929,0.571,0.571,0.571,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c135_1_0.571_base",3901,3901,Inf,1,1,0,1,0.571,0.571,0.571,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c136_0_0.643_base",3901,3901,Inf,0,0,0,0,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c137_0.071_0.643_base",3901,3901,Inf,0.071,0.071,0,0.071,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c138_0.143_0.643_base",3901,3901,Inf,0.143,0.143,0,0.143,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c139_0.214_0.643_base",3901,3901,Inf,0.214,0.214,0,0.214,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c140_0.286_0.643_base",3901,3901,Inf,0.286,0.286,0,0.286,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c141_0.357_0.643_base",3901,3901,Inf,0.357,0.357,0,0.357,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c142_0.429_0.643_base",3901,3901,Inf,0.429,0.429,0,0.429,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c143_0.5_0.643_base",3901,3901,Inf,0.5,0.5,0,0.5,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c144_0.571_0.643_base",3901,3901,Inf,0.571,0.571,0,0.571,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c145_0.643_0.643_base",3901,3901,Inf,0.643,0.643,0,0.643,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c146_0.714_0.643_base",3901,3901,Inf,0.714,0.714,0,0.714,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c147_0.786_0.643_base",3901,3901,Inf,0.786,0.786,0,0.786,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c148_0.857_0.643_base",3901,3901,Inf,0.857,0.857,0,0.857,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c149_0.929_0.643_base",3901,3901,Inf,0.929,0.929,0,0.929,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c150_1_0.643_base",3901,3901,Inf,1,1,0,1,0.643,0.643,0.643,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c151_0_0.714_base",3901,3901,Inf,0,0,0,0,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c152_0.071_0.714_base",3901,3901,Inf,0.071,0.071,0,0.071,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c153_0.143_0.714_base",3901,3901,Inf,0.143,0.143,0,0.143,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c154_0.214_0.714_base",3901,3901,Inf,0.214,0.214,0,0.214,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c155_0.286_0.714_base",3901,3901,Inf,0.286,0.286,0,0.286,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c156_0.357_0.714_base",3901,3901,Inf,0.357,0.357,0,0.357,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c157_0.429_0.714_base",3901,3901,Inf,0.429,0.429,0,0.429,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c158_0.5_0.714_base",3901,3901,Inf,0.5,0.5,0,0.5,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c159_0.571_0.714_base",3901,3901,Inf,0.571,0.571,0,0.571,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c160_0.643_0.714_base",3901,3901,Inf,0.643,0.643,0,0.643,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c161_0.714_0.714_base",3901,3901,Inf,0.714,0.714,0,0.714,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c162_0.786_0.714_base",3901,3901,Inf,0.786,0.786,0,0.786,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c163_0.857_0.714_base",3901,3901,Inf,0.857,0.857,0,0.857,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c164_0.929_0.714_base",3901,3901,Inf,0.929,0.929,0,0.929,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c165_1_0.714_base",3901,3901,Inf,1,1,0,1,0.714,0.714,0.714,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c166_0_0.786_base",3901,3901,Inf,0,0,0,0,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c167_0.071_0.786_base",3901,3901,Inf,0.071,0.071,0,0.071,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c168_0.143_0.786_base",3901,3901,Inf,0.143,0.143,0,0.143,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c169_0.214_0.786_base",3901,3901,Inf,0.214,0.214,0,0.214,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c170_0.286_0.786_base",3901,3901,Inf,0.286,0.286,0,0.286,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c171_0.357_0.786_base",3901,3901,Inf,0.357,0.357,0,0.357,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c172_0.429_0.786_base",3901,3901,Inf,0.429,0.429,0,0.429,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c173_0.5_0.786_base",3901,3901,Inf,0.5,0.5,0,0.5,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c174_0.571_0.786_base",3901,3901,Inf,0.571,0.571,0,0.571,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c175_0.643_0.786_base",3901,3901,Inf,0.643,0.643,0,0.643,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c176_0.714_0.786_base",3901,3901,Inf,0.714,0.714,0,0.714,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c177_0.786_0.786_base",3901,3901,Inf,0.786,0.786,0,0.786,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c178_0.857_0.786_base",3901,3901,Inf,0.857,0.857,0,0.857,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c179_0.929_0.786_base",3901,3901,Inf,0.929,0.929,0,0.929,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c180_1_0.786_base",3901,3901,Inf,1,1,0,1,0.786,0.786,0.786,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c181_0_0.857_base",3901,3901,Inf,0,0,0,0,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c182_0.071_0.857_base",3901,3901,Inf,0.071,0.071,0,0.071,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c183_0.143_0.857_base",3901,3901,Inf,0.143,0.143,0,0.143,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c184_0.214_0.857_base",3901,3901,Inf,0.214,0.214,0,0.214,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c185_0.286_0.857_base",3901,3901,Inf,0.286,0.286,0,0.286,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c186_0.357_0.857_base",3901,3901,Inf,0.357,0.357,0,0.357,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c187_0.429_0.857_base",3901,3901,Inf,0.429,0.429,0,0.429,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c188_0.5_0.857_base",3901,3901,Inf,0.5,0.5,0,0.5,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c189_0.571_0.857_base",3901,3901,Inf,0.571,0.571,0,0.571,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c190_0.643_0.857_base",3901,3901,Inf,0.643,0.643,0,0.643,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c191_0.714_0.857_base",3901,3901,Inf,0.714,0.714,0,0.714,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c192_0.786_0.857_base",3901,3901,Inf,0.786,0.786,0,0.786,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c193_0.857_0.857_base",3901,3901,Inf,0.857,0.857,0,0.857,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c194_0.929_0.857_base",3901,3901,Inf,0.929,0.929,0,0.929,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c195_1_0.857_base",3901,3901,Inf,1,1,0,1,0.857,0.857,0.857,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c196_0_0.929_base",3901,3901,Inf,0,0,0,0,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c197_0.071_0.929_base",3901,3901,Inf,0.071,0.071,0,0.071,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c198_0.143_0.929_base",3901,3901,Inf,0.143,0.143,0,0.143,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c199_0.214_0.929_base",3901,3901,Inf,0.214,0.214,0,0.214,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c200_0.286_0.929_base",3901,3901,Inf,0.286,0.286,0,0.286,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c201_0.357_0.929_base",3901,3901,Inf,0.357,0.357,0,0.357,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c202_0.429_0.929_base",3901,3901,Inf,0.429,0.429,0,0.429,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c203_0.5_0.929_base",3901,3901,Inf,0.5,0.5,0,0.5,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c204_0.571_0.929_base",3901,3901,Inf,0.571,0.571,0,0.571,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c205_0.643_0.929_base",3901,3901,Inf,0.643,0.643,0,0.643,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c206_0.714_0.929_base",3901,3901,Inf,0.714,0.714,0,0.714,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c207_0.786_0.929_base",3901,3901,Inf,0.786,0.786,0,0.786,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c208_0.857_0.929_base",3901,3901,Inf,0.857,0.857,0,0.857,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c209_0.929_0.929_base",3901,3901,Inf,0.929,0.929,0,0.929,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c210_1_0.929_base",3901,3901,Inf,1,1,0,1,0.929,0.929,0.929,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c211_0_1_base",3901,3901,Inf,0,0,0,0,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c212_0.071_1_base",3901,3901,Inf,0.071,0.071,0,0.071,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c213_0.143_1_base",3901,3901,Inf,0.143,0.143,0,0.143,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c214_0.214_1_base",3901,3901,Inf,0.214,0.214,0,0.214,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c215_0.286_1_base",3901,3901,Inf,0.286,0.286,0,0.286,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c216_0.357_1_base",3901,3901,Inf,0.357,0.357,0,0.357,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c217_0.429_1_base",3901,3901,Inf,0.429,0.429,0,0.429,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c218_0.5_1_base",3901,3901,Inf,0.5,0.5,0,0.5,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c219_0.571_1_base",3901,3901,Inf,0.571,0.571,0,0.571,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c220_0.643_1_base",3901,3901,Inf,0.643,0.643,0,0.643,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c221_0.714_1_base",3901,3901,Inf,0.714,0.714,0,0.714,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c222_0.786_1_base",3901,3901,Inf,0.786,0.786,0,0.786,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c223_0.857_1_base",3901,3901,Inf,0.857,0.857,0,0.857,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c224_0.929_1_base",3901,3901,Inf,0.929,0.929,0,0.929,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
"c225_1_1_base",3901,3901,Inf,1,1,0,1,1,1,1,0,0,0,0.005357789,0.004025258,0.006283773,0.2984,0.3679,0.3478,0.00255,0.00255,0.00255
